doi,doi + link,From?,article_type,journal,publisher,Si,Si_location,Ge,Ge_location,Al,Al_location,OH,OH_location,H2O,H2O_location,HF,HF_location,SDA,SDA_location,B,B_location,Time,Time_location,Temp,Temp_location,SDA Type,SDA Type_location,Extracted,Extracted_location
10.1016/j.micromeso.2006.10.023,10.1016/j.micromeso.2006.10.023,Table,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Table Column,0,Table Column,0,Not Present,1.5,Table Column,0.2,Table Column,0,Table Column,0,Not Present,0,Not Present,504,Table Column,179.85,Table Caption,None,Not Present,SOD,Table Column
10.1016/j.micromeso.2006.10.023,10.1016/j.micromeso.2006.10.023,Table,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Table Column,0,Table Column,0,Not Present,1.5,Table Column,0.5,Table Column,0,Table Column,0,Not Present,0,Not Present,504,Table Column,179.85,Table Caption,None,Not Present,SOD,Table Column
10.1016/j.micromeso.2006.10.023,10.1016/j.micromeso.2006.10.023,Table,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Table Column,0,Table Column,0,Not Present,1.5,Table Column,1,Table Column,0,Table Column,0,Not Present,0,Not Present,504,Table Column,179.85,Table Caption,None,Not Present,SOD,Table Column
10.1016/j.micromeso.2006.10.023,10.1016/j.micromeso.2006.10.023,Table,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Table Column,0,Table Column,0,Not Present,1.5,Table Column,2,Table Column,0,Table Column,0,Not Present,0,Not Present,24,Table Column,179.85,Table Caption,None,Not Present,Quartz,Table Column
10.1016/j.micromeso.2006.10.023,10.1016/j.micromeso.2006.10.023,Table,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Table Column,0,Table Column,0,Not Present,1.5,Table Column,3.5,Table Column,0,Table Column,0,Not Present,0,Not Present,24,Table Column,179.85,Table Caption,None,Not Present,Quartz,Table Column
10.1016/j.micromeso.2006.10.023,10.1016/j.micromeso.2006.10.023,Table,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Table Column,0.25,Table Column,0,Not Present,1.875,Table Column,0,Table Column,0,Table Column,0,Not Present,0,Not Present,336,Table Column,179.85,Table Caption,None,Not Present,SOD,Table Column
10.1016/j.micromeso.2006.10.023,10.1016/j.micromeso.2006.10.023,Table,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Table Column,0.493,Table Column,0,Not Present,2.239,Table Column,0,Table Column,0,Table Column,0,Not Present,0,Not Present,168,Table Column,179.85,Table Caption,None,Not Present,SOD,Table Column
10.1016/j.micromeso.2006.10.023,10.1016/j.micromeso.2006.10.023,Table,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Table Column,1,Table Column,0,Not Present,3,Table Column,0,Table Column,0,Table Column,0,Not Present,0,Not Present,168,Table Column,179.85,Table Caption,None,Not Present,SOD,Table Column
10.1016/j.micromeso.2006.10.023,10.1016/j.micromeso.2006.10.023,Table,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Table Column,0.493,Table Column,0,Not Present,2.239,Table Column,5.224,Table Column,0,Table Column,0,Not Present,0,Not Present,24,Table Column,179.85,Table Caption,None,Not Present,Quartz,Table Column
10.1016/j.micromeso.2006.10.023,10.1016/j.micromeso.2006.10.023,Table,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Table Column,0,Table Column,0,Not Present,1.5,Table Column,3.5,Table Column,0.6,Table Column,0,Not Present,0,Not Present,336,Table Column,179.85,Table Caption,None,Not Present,SOD,Table Column
10.1016/j.micromeso.2006.10.023,10.1016/j.micromeso.2006.10.023,Table,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Table Column,0.493,Table Column,0,Not Present,2.239,Table Column,5.224,Table Column,0.9,Table Column,0,Not Present,0,Not Present,168,Table Column,179.85,Table Caption,None,Not Present,SOD,Table Column
10.1016/s1387-1811(02)00612-1,10.1016/s1387-1811(02)00612-1,Table,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Table Column,0.01,Table Column,0,Not Present,2.632,Table Column,22.462,Table Column,0,Not Present,0.051,Table Column,0,Not Present,24,Page Text,184.85,Page Text,TPAOH,Footnote,ZSM-5,Page Text
10.1016/s1387-1811(02)00612-1,10.1016/s1387-1811(02)00612-1,Table,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Table Column,0.01,Table Column,0,Not Present,2.632,Table Column,22.462,Table Column,0,Not Present,0.051,Table Column,0,Not Present,24,Page Text,184.85,Page Text,TPAOH,Footnote,ZSM-5,Page Text
10.1016/s1387-1811(02)00612-1,10.1016/s1387-1811(02)00612-1,Table,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Table Column,0.04,Table Column,0,Not Present,3.876,Table Column,22.462,Table Column,0,Not Present,0.051,Table Column,0,Not Present,24,Page Text,184.85,Page Text,TPAOH,Footnote,ZSM-5,Page Text
10.1016/s1387-1811(02)00612-1,10.1016/s1387-1811(02)00612-1,Table,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Table Column,0.04,Table Column,0,Not Present,3.876,Table Column,22.462,Table Column,0,Not Present,0.051,Table Column,0,Not Present,24,Page Text,184.85,Page Text,TPAOH,Footnote,ZSM-5,Page Text
10.1016/s1387-1811(02)00612-1,10.1016/s1387-1811(02)00612-1,Table,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Table Column,0.04,Table Column,0,Not Present,3.876,Table Column,22.462,Table Column,0,Not Present,0.051,Table Column,0,Not Present,24,Page Text,184.85,Page Text,TPAOH,Footnote,ZSM-5,Page Text
10.1016/s1387-1811(02)00612-1,10.1016/s1387-1811(02)00612-1,Table,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Table Column,0.2,Table Column,0,Not Present,7.701,Table Column,22.462,Table Column,0,Not Present,0.051,Table Column,0,Not Present,24,Page Text,184.85,Page Text,TPAOH,Footnote,ZSM-5,Page Text
10.1016/s1387-1811(02)00612-1,10.1016/s1387-1811(02)00612-1,Table,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Table Column,0.2,Table Column,0,Not Present,7.701,Table Column,22.462,Table Column,0,Not Present,0.051,Table Column,0,Not Present,24,Page Text,184.85,Page Text,TPAOH,Footnote,ZSM-5,Page Text
10.1016/s1387-1811(02)00612-1,10.1016/s1387-1811(02)00612-1,Table,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Table Column,0.2,Table Column,0,Not Present,7.701,Table Column,22.462,Table Column,0,Not Present,0.051,Table Column,0,Not Present,24,Page Text,184.85,Page Text,TPAOH,Footnote,ZSM-5,Page Text
10.1002/(sici)1521-3773(19990301)38:5<653::aid-anie653>3.0.co;2-c,10.1002/(sici)1521-3773(19990301)38:5<653::aid-anie653>3.0.co;2-c,Text,journal_article,Angewandte Chemie International Edition,Wiley,0,Not Present,1,Page Text,0,Not Present,0,Not Present,31,Page Text,0.8,Page Text,2.4,Page Text,0,Not Present,96,Page Text,165,Page Text,piperazine,Page Text,ASU-14,
10.1002/1521-3773(20000703)39:13<2346::aid-anie2346>3.0.co;2-b,10.1002/1521-3773(20000703)39:13<2346::aid-anie2346>3.0.co;2-b,Text,journal_article,Angewandte Chemie International Edition,Wiley,1,Page Text,0,Not Present,0,Not Present,0.5,Page Text,3,Page Text,0.5,Page Text,0.5,Page Text,0.02,Page Text,168,Page Text,150,Page Text,"1,3,3-trimethyl-6-azonium-tricyclo[3.2.1.46,6]dodecane hydroxide",Page Text,ITQ-7,Page Text
10.1002/1521-3773(20010601)40:11<2166::aid-anie2166>3.0.co;2-c,10.1002/1521-3773(20010601)40:11<2166::aid-anie2166>3.0.co;2-c,Text,journal_article,Angewandte Chemie International Edition,Wiley,0,Not Present,1,Page Text,0,Not Present,0,Not Present,70.378,Page Text,0,Not Present,4.076,Page Text,0,Not Present,168,Page Text,180,Page Text,TREN,Page Text,FDU-4,Page Text
10.1002/1521-3773(20010618)40:12<2277::aid-anie2277>3.0.co;2-o,10.1002/1521-3773(20010618)40:12<2277::aid-anie2277>3.0.co;2-o,Text,journal_article,Angewandte Chemie International Edition,Wiley,1,Page Text,0.5,Page Text,0,Not Present,0.750750751,Page Text,12.01201201,Page Text,0.750750751,Page Text,0.750750751,Page Text,0,Not Present,15,Page Text,150,Page Text,"1?benzyl?1,4?diazabicyclo[2.2.2]octane",Page Text,polymorph C,Page Text
10.1002/1521-3773(20010618)40:12<2277::aid-anie2277>3.0.co;2-o,10.1002/1521-3773(20010618)40:12<2277::aid-anie2277>3.0.co;2-o,Text,journal_article,Angewandte Chemie International Edition,Wiley,1,Page Text,0.199279712,Page Text,0,Not Present,0.600240096,Page Text,9.603841537,Page Text,0.600240096,Page Text,0.600240096,Page Text,0,Not Present,15,Page Text,150,Page Text,"1?benzyl?1,4?diazabicyclo[2.2.2]octane",Page Text,polymorph C,Page Text
10.1002/1521-3773(20010618)40:12<2277::aid-anie2277>3.0.co;2-o,10.1002/1521-3773(20010618)40:12<2277::aid-anie2277>3.0.co;2-o,Text,journal_article,Angewandte Chemie International Edition,Wiley,1,Page Text,0.066168623,Page Text,0,Not Present,0.53361793,Page Text,8.537886873,Page Text,0.53361793,Page Text,0.53361793,Page Text,0,Not Present,15,Page Text,150,Page Text,"1?benzyl?1,4?diazabicyclo[2.2.2]octane",Page Text,polymorph C,Page Text
10.1002/anie.200461911,10.1002/anie.200461911,Text,journal_article,Angewandte Chemie International Edition,Wiley,0,Not Present,1,Page Text,0,Not Present,0,Not Present,20,Page Text,0,Not Present,8,Page Text,2,Page Text,192,Page Text,165,Page Text,DETA,Page Text,SU-16,Page Text
10.1002/anie.200801375,10.1002/anie.200801375,Text,journal_article,Angewandte Chemie International Edition,Wiley,0,Not Present,1,Page Text,0,Not Present,0,Not Present,58.6,Page Text,1.6,Page Text,4.7,Page Text,0,Not Present,132,Page Text,160,Page Text,2-methylpiperazine,Page Text,JLG-5,Page Text
10.1002/anie.201001506,10.1002/anie.201001506,Text,journal_article,Angewandte Chemie International Edition,Wiley,1,Page Text,0.5,Page Text,0.075,Page Text,0.373,Page Text,2.985,Page Text,0.299,Page Text,0.373,Page Text,0,Not Present,24,Page Text,175,Page Text,"(2??(R), 6??(S))?2?,6??dimethylspiro[isoindole?2,1??piperidin?1??ium] ",Page Text,ITQ-44,Page Text
10.1002/anie.201006500,10.1002/anie.201006500,Text,journal_article,Angewandte Chemie International Edition,Wiley,0,Not Present,1,Page Text,0,Not Present,0.86,Page Text,74.07,Page Text,1.85,Page Text,0.37,Page Text,0,Not Present,192,Page Text,180,Page Text,ethylenediamine,Page Text,GaGeO-CJ63,Page Text
10.1002/anie.201300846,10.1002/anie.201300846,Text,journal_article,Angewandte Chemie International Edition,Wiley,0,Not Present,1,Page Text,0,Not Present,0,Not Present,36.76,Page Text,0,Not Present,0.24,Page Text,0,Not Present,192,Page Text,180,Page Text,"1,2?diaminopropane",Page Text,GaGeO-JU-64,Page Text
10.1002/anie.201501718,10.1002/anie.201501718,Text,journal_article,Angewandte Chemie International Edition,Wiley,0,Not Present,1,Page Text,0,Not Present,0,Not Present,6,Page Text,0,Not Present,3.5,Page Text,0,Not Present,120,Page Text,150,Page Text,2?propanolamine,Page Text,PKU-17,Page Text
10.1002/anie.201506678,10.1002/anie.201506678,Text,journal_article,Angewandte Chemie International Edition,Wiley,1,Page Text,1,Page Text,0,Not Present,0,Not Present,1,Page Text,0.4,Page Text,0.4,Page Text,0,Not Present,144,Page Text,170,Page Text,Triphenylsulfonium,Page Text,GeZA germanosilicate,Page Text
10.1002/anie.201801386,10.1002/anie.201801386,Text,journal_article,Angewandte Chemie International Edition,Wiley,1,Page Text,1,Page Text,0,Not Present,1,Page Text,6,Page Text,1,Page Text,0.5,Page Text,0,Not Present,48,Page Text,160,Page Text,"N,N??dimethylsophoridinium",Page Text,SYSU-3,Page Text
10.1002/chem.201603434,10.1002/chem.201603434,Text,journal_article,Chemistry – A European Journal,Wiley,1,Page Text,0.1,Page Text,0,Not Present,0.278,Page Text,5.555555556,Page Text,0,Not Present,0.278,Page Text,0,Not Present,336,Page Text,175,Page Text,hexamethonium,Page Text,ITH,Page Text
10.1002/chem.201603434,10.1002/chem.201603434,Text,journal_article,Chemistry – A European Journal,Wiley,1,Page Text,1,Page Text,0,Not Present,28,Page Text,88,Page Text,2.8,Not Present,28,Page Text,0,Not Present,144,Page Text,175,Page Text,"N,N,N,N?tetramethyl?1,6?hexanediamine",Page Text,ITH,Page Text
10.1002/chem.201603434,10.1002/chem.201603434,Text,journal_article,Chemistry – A European Journal,Wiley,1,Page Text,0.25,Page Text,0,Not Present,0.313,Page Text,12.5,Page Text,0,Not Present,0.313,Page Text,0,Not Present,168,Page Text,175,Page Text,"1,5?bis(methylpyrrolidinium)pentane dihydroxide",Page Text,INot Present,Page Text
10.1002/chem.201603434,10.1002/chem.201603434,Text,journal_article,Chemistry – A European Journal,Wiley,1,Page Text,0.5,Page Text,0,Not Present,0.375,Page Text,15,Page Text,0,Not Present,0.375,Page Text,0,Not Present,168,Page Text,175,Page Text,"1,5?bis(methylpyrrolidinium)pentane dihydroxide",Page Text,INot Present,Page Text
10.1002/chem.201603434,10.1002/chem.201603434,Text,journal_article,Chemistry – A European Journal,Wiley,1,Page Text,0.5,Page Text,0,Not Present,0.375,Page Text,45,Page Text,0,Not Present,0.375,Page Text,0,Not Present,144,Page Text,175,Page Text,"(6R,10S)?6,10?dimethyl?5?azoniaspiro[4,5]decane ",Page Text,UTL,Page Text
10.1002/chem.201603434,10.1002/chem.201603434,Text,journal_article,Chemistry – A European Journal,Wiley,1,Page Text,0.205,Page Text,0,Not Present,0.301,Page Text,36.144,Page Text,0,Not Present,0.301,Page Text,0,Not Present,144,Page Text,175,Page Text,"(6R,10S)?6,10?dimethyl?5?azoniaspiro[4,5]decane ",Page Text,UTL,Page Text
10.1002/chem.201703361,10.1002/chem.201703361,Text,journal_article,Chemistry – A European Journal,Wiley,1,Page Text,0.4,Page Text,0,Not Present,0.6,Page Text,20,Page Text,0.6,Page Text,0.6,Page Text,0,Not Present,120,Page Text,170,Page Text,4-pyrrolidinopyridine,Page Text,SCM-14,Page Text
10.1007/s10934-015-0051-5,10.1007/s10934-015-0051-5,Text,journal_article,Journal of Porous Materials,Springer Science and Business Media LLC,1,Page Text,0.1,Page Text,0,Not Present,0.3,Page Text,5,Page Text,0,Not Present,0.3,Page Text,0,Not Present,72,Page Text,170,Page Text,tetramethylammonium hydroxide,Page Text,PLS-1,Page Text
10.1007/s11144-009-0129-7,10.1007/s11144-009-0129-7,Text,journal_article,"Reaction Kinetics, Mechanisms and Catalysis",Springer Science and Business Media LLC,1,Page Text,0.05,Page Text,0.01,Page Text,0.5,Page Text,5,Page Text,0.56,Page Text,0.25,Page Text,0,Not Present,360,Page Text,135,Page Text,hexamethonium dihydroxide,Page Text,ITQ-13,Page Text
10.1007/s11244-013-0170-7,10.1007/s11244-013-0170-7,Text,journal_article,Topics in Catalysis,Springer Science and Business Media LLC,1,Page Text,0.098901099,Page Text,0.010989011,Page Text,0.549,Page Text,5.494505495,Page Text,0.615384615,Page Text,0.275,Page Text,0,Not Present,336,Page Text,160,Page Text,hexamethonium dihydroxide,Page Text,ITQ-13,Page Text
10.1016/j.cattod.2012.10.002,10.1016/j.cattod.2012.10.002,Text,journal_article,Catalysis Today,Elsevier BV,1,Page Text,0.511508951,Page Text,0.023,Page Text,0.895140665,Page Text,38.36317136,Page Text,0,Not Present,0.895,Page Text,0,Not Present,480,Page Text,175,Page Text,7-ethyl-6-azoniaspiro[5.5]undecane hydroxide,Page Text,UTL,Page Text
10.1016/j.cattod.2013.10.051,10.1016/j.cattod.2013.10.051,Text,journal_article,Catalysis Today,Elsevier BV,1,Page Text,0.513513514,Page Text,0,Not Present,0.73,Page Text,37.83783784,Page Text,0,Not Present,0.72972973,Page Text,0,Not Present,144,Page Text,175,Page Text,"(6R,10S)-6,10-Dimethyl-5-anizosporo[4.5]decane hydroxide",Page Text,UTL,Page Text
10.1016/j.cattod.2014.06.041,10.1016/j.cattod.2014.06.041,Text,journal_article,Catalysis Today,Elsevier BV,1,Page Text,0.5,Page Text,0,Not Present,0.75,Page Text,8.333333333,Page Text,0,Not Present,0.375,Page Text,0.167,Page Text,240,Page Text,175,Page Text,hexamethonium dihydroxide,Page Text,IWR,Page Text
10.1016/j.inoche.2013.11.010,10.1016/j.inoche.2013.11.010,Text,journal_article,Inorganic Chemistry Communications,Elsevier BV,0,Not Present,1,Page Text,0,Not Present,4,Page Text,0,Not Present,0,Not Present,8,Page Text,0,Not Present,180,Page Text,180,Page Text,diethylenetriamine,Page Text,CCUT-9,Page Text
10.1016/j.jcat.2007.12.003,10.1016/j.jcat.2007.12.003,Text,journal_article,Journal of Catalysis,Elsevier BV,1,Page Text,0.492537313,Page Text,0.074626866,Page Text,0.448,Page Text,2.23880597,Page Text,0.447761194,Page Text,0.224,Page Text,0,Not Present,5,Page Text,170,Page Text,hexamethonium hydroxide,Page Text,ITQ-33,Page Text
10.1016/j.jcat.2009.08.012,10.1016/j.jcat.2009.08.012,Text,journal_article,Journal of Catalysis,Elsevier BV,1,Page Text,0.5,Page Text,0.03,Page Text,0.758,Page Text,22.727,Page Text,0,Not Present,0.379,Page Text,0,Not Present,288,Page Text,175,Page Text,"1,5-bis-(methylpyrrolidinium)-pentane hydroxide",Page Text,ITQ-22,Page Text
10.1016/j.micromeso.2006.11.005,10.1016/j.micromeso.2006.11.005,Text,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Page Text,1.111,Page Text,0,Not Present,0,Not Present,105.545,Page Text,4,Page Text,31.555,Page Text,0,Not Present,240,Page Text,175,Page Text,"1,2-diaminopropane",Page Text,SU-21,Page Text
10.1016/j.micromeso.2008.06.036,10.1016/j.micromeso.2008.06.036,Text,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Page Text,1,Page Text,2,Page Text,0,Not Present,116,Page Text,0,Not Present,62,Page Text,0,Not Present,168,Page Text,170,Page Text,ethylenediamine,Page Text,SU-57,Page Text
10.1016/j.micromeso.2010.10.050,10.1016/j.micromeso.2010.10.050,Text,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Page Text,0.2,Page Text,0.08,Page Text,0.65,Page Text,8.7,Page Text,0.65,Page Text,0.65,Page Text,0,Not Present,144,Page Text,175,Page Text,1-Cyclohexylpyrrolidine,Page Text,ITQ-7,Page Text
10.1016/j.micromeso.2014.02.010,10.1016/j.micromeso.2014.02.010,Text,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Page Text,0.5,Page Text,0,Not Present,0.750750751,Page Text,11.26126126,Page Text,0.750750751,Page Text,0.750750751,Page Text,0,Not Present,96,Page Text,140,Page Text,tetramethylammonium hydroxide,Page Text,ITQ-17,Page Text
10.1016/j.micromeso.2014.02.010,10.1016/j.micromeso.2014.02.010,Text,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Page Text,0.5,Page Text,0,Not Present,0.75075,Page Text,11.2613,Page Text,0.75075,Page Text,0.75075,Page Text,0,Not Present,24,Page Text,150,Page Text,"1-benzyl-4-aza-1-azoniacyclo[2,2,2]octane hydroxide",Page Text,ITQ-17,Page Text
10.1016/j.micromeso.2014.02.010,10.1016/j.micromeso.2014.02.010,Text,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Page Text,0.199279712,Page Text,0,Not Present,0.60024,Page Text,2.400960384,Page Text,0,Page Text,0.30012,Page Text,0,Not Present,336,Page Text,175,Page Text,hexamethonium hydroxide,Page Text,ITQ-17,Page Text
10.1016/j.micromeso.2016.11.023,10.1016/j.micromeso.2016.11.023,Text,journal_article,Microporous and Mesoporous Materials,Elsevier BV,1,Page Text,0,Page Text,0,Not Present,0.54,Page Text,5.6,Page Text,0.42,Page Text,0.54,Page Text,0,Not Present,360,Page Text,140,Page Text,tetramethylammonium hydroxide,Page Text,*BEA,Page Text
10.1016/j.solidstatesciences.2007.08.002,10.1016/j.solidstatesciences.2007.08.002,Text,journal_article,Solid State Sciences,Elsevier BV,0,Not Present,1,Page Text,0,Not Present,0,Not Present,40,Page Text,0,Not Present,0.5,Page Text,0,Not Present,336,Page Text,170,Page Text,ethylenediamine,Page Text,IM-14,Page Text
10.1016/s1387-1811(00)00221-3,10.1016/s1387-1811(00)00221-3,Text,journal_article,Microporous and Mesoporous Materials,Elsevier BV,0,Not Present,1,Page Text,0.25,Page Text,1.25,Page Text,39.167,Page Text,0,Not Present,0,Not Present,0,Not Present,24,Page Text,170,Page Text,,Not Present,AlGe-CAN,Page Text
10.1016/s1387-1811(00)00221-3,10.1016/s1387-1811(00)00221-3,Text,journal_article,Microporous and Mesoporous Materials,Elsevier BV,0,Not Present,1,Page Text,0,Page Text,1.333,Page Text,40,Page Text,0,Not Present,0,Not Present,0,Not Present,120,Page Text,110,Page Text,,Not Present,GaGe-CAN,Page Text
10.1016/s1387-1811(02)00270-6,10.1016/s1387-1811(02)00270-6,Text,journal_article,Microporous and Mesoporous Materials,Elsevier BV,0,Not Present,1,Page Text,1.025,Page Text,0.745,Page Text,0,Not Present,0,Not Present,2.391,Page Text,0,Not Present,120,Page Text,175,Page Text,tetramethylammonium hydroxide,Page Text,MON,Page Text
10.1016/s1387-1811(02)00270-6,10.1016/s1387-1811(02)00270-6,Text,journal_article,Microporous and Mesoporous Materials,Elsevier BV,0,Not Present,1,Page Text,1.025,Page Text,1.116,Page Text,0,Not Present,0,Not Present,4.01,Page Text,0,Not Present,120,Page Text,175,Page Text,tetramethylammonium hydroxide,Page Text,ANA,Page Text
10.1016/s1387-1811(02)00270-6,10.1016/s1387-1811(02)00270-6,Text,journal_article,Microporous and Mesoporous Materials,Elsevier BV,0,Not Present,1,Page Text,1.025,Page Text,0.34,Page Text,0,Not Present,0,Not Present,0.2441,Page Text,0,Not Present,120,Page Text,175,Page Text,tetramethylammonium hydroxide,Page Text,paracelsian,Page Text
10.1016/s1387-1811(98)00294-7,10.1016/s1387-1811(98)00294-7,Text,journal_article,Microporous and Mesoporous Materials,Elsevier BV,0,Not Present,1,Page Text,1,Page Text,0,Not Present,35,Page Text,0,Not Present,0,Not Present,0,Not Present,6,Page Text,60,Page Text,,Not Present,RHO,Page Text
10.1016/s1387-1811(99)00070-0,10.1016/s1387-1811(99)00070-0,Text,journal_article,Microporous and Mesoporous Materials,Elsevier BV,0,Not Present,1,Page Text,1,Page Text,0,Not Present,25,Page Text,0,Not Present,0,Not Present,0,Not Present,4,Page Text,90,Page Text,,Not Present,Zeolite X,Page Text
10.1016/s1387-1811(99)00177-8,10.1016/s1387-1811(99)00177-8,Text,journal_article,Microporous and Mesoporous Materials,Elsevier BV,0,Not Present,1,Page Text,1,Page Text,0.5,Page Text,50,Page Text,0,Not Present,0,Not Present,0,Not Present,120,Page Text,110,Page Text,,Not Present,ABW,Page Text
10.1016/s1387-1811(99)00263-2,10.1016/s1387-1811(99)00263-2,Text,journal_article,Microporous and Mesoporous Materials,Elsevier BV,0,Not Present,1,Page Text,1,Page Text,0.728,Page Text,24.612,Page Text,0,Not Present,0,Not Present,0,Not Present,336,Page Text,225,Page Text,,Not Present,JBW,Page Text
10.1038/nature00924,10.1038/nature00924,Text,journal_article,Nature,Springer Science and Business Media LLC,1,Page Text,0.493,Page Text,0,Page Text,0.746268657,Page Text,29.85074627,Page Text,0.746268657,Page Text,0.746268657,Page Text,0,Not Present,120,Page Text,174.85,Page Text,N-metylsparteinium hydroxide,Page Text,ITQ-21,Page Text
10.1038/nature00924,10.1038/nature00924,Text,journal_article,Nature,Springer Science and Business Media LLC,1,Page Text,0.099,Page Text,0.022,Page Text,0.549450549,Page Text,3.296703297,Page Text,0.549450549,Page Text,0.549450549,Page Text,0,Not Present,120,Page Text,174.85,Page Text,N-metylsparteinium hydroxide,Page Text,ITQ-21,Page Text
10.1038/nature04097,10.1038/nature04097,Text,journal_article,Nature,Springer Science and Business Media LLC,0,Not Present,1,Page Text,0,Not Present,9,Page Text,39,Page Text,0,Page Text,9,Page Text,0,Not Present,168,Page Text,165,Page Text,2-methylpentamethylenediamine,Page Text,SU-M,Page Text
10.1038/nature04097,10.1038/nature04097,Text,journal_article,Nature,Springer Science and Business Media LLC,0,Not Present,1,Page Text,0,Not Present,9,Page Text,39,Page Text,1.5,Page Text,9,Page Text,0,Not Present,264,Page Text,165,Page Text,2-methylpentamethylenediamine,Page Text,SU-MB,Page Text
10.1038/nature07957,10.1038/nature07957,Text,journal_article,Nature,Springer Science and Business Media LLC,1,Page Text,1,Page Text,0,Page Text,1,Page Text,6,Page Text,1,Page Text,0.5,Page Text,0,Not Present,24,Page Text,175,Page Text,diquaternary ammonium,Page Text,ITQ-37,Page Text
10.1038/nature07957,10.1038/nature07957,Text,journal_article,Nature,Springer Science and Business Media LLC,1,Page Text,1,Page Text,0.02,Page Text,1,Page Text,6,Page Text,1,Page Text,0.5,Page Text,0,Not Present,24,Page Text,175,Page Text,diquaternary ammonium,Page Text,ITQ-37,Page Text
10.1038/nchem.2761,10.1038/nchem.2761,Text,journal_article,Nature Chemistry,Springer Science and Business Media LLC,1,Page Text,0.5,Page Text,0,Not Present,0.5,Page Text,47.5,Page Text,0,Not Present,0.5,Page Text,0,Not Present,312,Page Text,175,Page Text,"(6R,10S)-6,10-dimethyl-5-azoniaspiro[4,5]decane hydroxide",Page Text,UTL,Page Text
10.1038/nmat921,10.1038/nmat921,Text,journal_article,Nature Materials,Springer Science and Business Media LLC,1,Page Text,0.5,Page Text,0,Page Text,0.756,Page Text,5.303030303,Page Text,0,Not Present,0.379,Page Text,0,Not Present,168,Page Text,175,Page Text,1-methyl-4-phenylpyridinium  hydroxide,Page Text,ITQ-22,Page Text
10.1038/nmat921,10.1038/nmat921,Text,journal_article,Nature Materials,Springer Science and Business Media LLC,1,Page Text,0.5,Page Text,0.015151515,Page Text,0.756,Page Text,22.72727273,Page Text,0,Not Present,0.379,Page Text,0,Not Present,288,Page Text,175,Page Text,1-methyl-4-phenylpyridinium  hydroxide,Page Text,ITQ-22,Page Text